14069,285,1
9505,434,1
163,174,1
2564,103,1
22863,303,1
22631,296,1
3856,62,1
10077,347,1
20233,240,1
23179,38,1
11056,365,1
20277,297,1
7564,225,1
10051,301,1
22331,235,1
17855,154,1
2832,62,1
23333,367,1
19824,120,1
3985,52,1
22300,373,1
19933,20,1
2100,205,1
12061,248,1
19230,288,1
20726,93,1
7256,108,1
6654,13,1
22231,50,1
37,9,1
2337,178,1
4119,33,1
20154,263,1
2147,162,1
2558,33,1
19723,224,1
22241,28,1
12089,240,1
20289,29,1
8950,110,1
19990,354,1
12498,354,1
12646,222,1
20692,30,1
2876,382,1
22403,51,1
3018,30,1
22400,164,1
20287,205,1
2639,30,1
3253,118,1
20971,118,1
9051,421,1
8044,93,1
11682,6,1
7175,2,1
20595,408,1
20233,239,1
551,239,1
23273,415,1
13029,239,1
19795,96,1
2878,225,1
21007,176,1
19903,239,1
2173,197,1
22459,162,1
2651,61,1
9898,415,1
23218,382,1
20792,382,1
6931,62,1
20721,52,1
11105,118,1
7934,135,1
68,153,1
2917,155,1
2682,93,1
19837,125,1
20524,125,1
284,3,1
67,241,1
22261,353,1
21026,289,1
8853,384,1
22630,71,1
17680,171,1
490,239,1
17765,321,1
23576,321,1
19981,68,1
12234,310,1
