9793,129,32
11238,184,32
11782,129,32
11684,184,32
11480,184,32
6376,184,32
8466,184,32
159,129,32
235,174,32
11207,174,32
3762,174,32
6264,74,32
2341,74,32
361,74,32
4588,74,32
11220,106,32
5340,106,32
7240,106,32
11958,106,32
6253,106,32
8442,20,32
11753,20,32
2147,20,32
11788,20,32
8429,65,32
5149,65,32
9176,65,32
6888,65,32
331,20,32
2188,65,32
9543,16,32
10106,16,32
9088,16,32
12341,189,32
11063,189,32
80,16,32
2206,16,32
7019,189,32
10066,189,32
3777,189,32
6325,87,32
8348,87,32
11156,124,32
5567,189,32
11606,87,32
11726,87,32
11983,87,32
9300,87,32
5336,124,32
10211,124,32
3662,124,32
11482,124,32
10017,124,32
6606,124,32
3688,53,32
9538,53,32
2203,76,32
6542,53,32
3733,53,32
2827,53,32
339,76,32
9831,76,32
8461,76,32
294,53,32
6027,76,32
217,64,32
55,64,32
7868,64,32
1998,64,32
9747,64,32
10545,187,32
6002,64,32
11645,187,32
12335,195,32
11172,195,32
11274,185,32
11808,195,32
11375,185,32
11862,185,32
11809,185,32
11229,185,32
11494,185,32
10205,51,32
4358,51,32
10052,160,32
11251,160,32
10018,160,32
9177,51,32
6008,160,32
4624,1,451
2967,1,451
9648,160,32
50,160,32
9532,160,32
4042,1,451
2602,1,451
2438,1,451
2472,1,451
5778,77,451
4687,77,451
3189,77,451
3504,22,451
5297,77,451
5763,22,451
4256,22,451
2047,22,451
4607,22,451
5674,22,451
5222,16,451
2031,16,451
4633,16,451
4640,16,451
4767,95,451
4441,95,451
4816,95,451
28,16,451
5356,95,451
5611,95,451
5662,95,451
6035,95,451
4815,14,451
20,14,451
2467,14,451
5480,14,451
4724,49,451
5535,49,451
5307,76,451
2831,21,451
4414,5,451
5878,5,451
4731,6,451
4312,6,451
3185,6,451
2174,6,451
2465,6,451
5216,6,451
5214,9,451
2040,9,451
3023,3,451
5731,9,451
2158,3,451
5591,3,451
2493,3,451
4283,3,451
5439,1,451
3234,8,451
6111,8,451
2852,1,451
2052,8,451
2050,8,451
4690,8,451
2049,8,451
2422,4,451
2483,5,451
4414,5,451
5240,5,451
5878,5,451
4287,9,451
2071,5,451
5731,9,451
4243,9,451
5214,9,451
2040,9,451
4733,2,451
2956,2,451
2562,9,451
4682,2,451
2960,2,451
4678,2,451
4733,2,451
4682,2,451
2074,2,451
2586,2,451
4651,2,451
2586,2,451
2956,2,451
2074,2,451
2960,2,451
3185,6,451
4678,2,451
5216,6,451
2174,6,451
2465,6,451
4312,6,451
2852,1,451
4701,1,451
2012,1,451
2012,1,451
5439,1,451
2852,1,451
5439,1,451
4701,1,451
3185,6,451
4731,6,451
5216,6,451
2174,6,451
2465,6,451
4731,6,451
3185,6,451
5216,6,451
4312,6,451
4312,6,451
2465,6,451
2174,6,451
2052,8,451
6111,8,451
2049,8,451
